id	ALPHA_J2000	DELTA_J2000	FLUX_RADIUS	CLASS_STAR	fitclass	Z_B	Z_B_MIN	Z_B_MAX	T_B	star_flag	MAG_u	MAG_g	MAG_r	MAG_i	MAG_y	MAG_z
W1m4p2_17983	31.14239159	-5.54396633	3.02078	0.0291805	0	0.12	0.0	0.267	3.909	0	22.8665	22.0386	21.8643	21.6561	-99.0	21.7437
W1m4p2_18001	30.99614587	-5.544654822	3.9045	0.0277369	0	0.66	0.44	0.878	3.273	0	23.1293	22.6785	22.0525	21.4604	-99.0	21.2291
W1m4p2_18006	30.37142656	-5.543715977	3.61179	0.0269371	0	0.31	0.12	0.55	2.182	0	24.1354	23.1785	22.4013	21.9675	-99.0	21.7474
W1m4p2_18027	30.22264507	-5.544433336	4.42228	0.027731	0	0.67	0.451	0.889	2.273	0	23.5826	22.786	21.9539	21.1805	-99.0	20.8739
W1m4p2_18072	30.23278927	-5.544548361	3.79393	0.0285178	0	0.51	0.312	0.708	1.818	0	23.7137	22.7384	21.5744	21.031	-99.0	20.6005
W1m4p2_18073	30.34587786	-5.54380653	2.74636	0.042913	0	0.52	0.32	0.72	1.0	0	26.5303	24.0819	22.6833	21.6173	-99.0	21.1128
W1m4p2_18106	30.58673398	-5.543415992	2.55392	0.0713266	0	0.71	0.41	1.55	3.727	0	22.9485	22.5491	22.1453	21.6315	-99.0	21.3499
W1m4p2_18121	30.91606082	-5.54457088	3.41597	0.0279347	0	0.2	0.042	0.37	3.091	0	23.5343	22.6259	22.15	21.9047	-99.0	21.6994
W1m4p2_18130	30.20568468	-5.543914987	3.59063	0.0289022	0	0.22	0.06	0.41	1.182	0	23.2052	21.7566	20.8077	20.3168	-99.0	19.9976
W1m4p2_18131	30.34891551	-5.543515251	2.74	0.0425737	0	0.25	0.02	0.414	2.273	0	23.6639	22.6414	21.9145	21.6095	-99.0	21.3959
W1m4p2_18160	31.08210627	-5.542827096	2.50048	0.0928468	0	0.5	0.303	0.697	1.273	0	25.8303	24.2726	23.0729	22.2558	-99.0	21.9312
W1m4p2_18181	30.24927371	-5.54283876	2.84462	0.0275937	0	0.84	0.598	1.28	3.091	0	24.0204	23.5346	23.0401	22.2227	-99.0	21.8753
W1m4p2_18207	30.2618588	-5.54257118	2.60708	0.029762	0	0.33	0.155	0.55	3.091	0	23.9238	23.2505	22.4669	22.213	-99.0	21.9445
W1m4p2_18226	30.64403235	-5.542835578	3.69275	0.0150902	0	0.78	0.546	1.014	1.182	0	26.1227	25.0056	23.6262	22.3912	-99.0	21.8104
W1m4p2_18233	30.84294985	-5.543838242	5.61796	3.90736E-4	0	0.65	0.43	0.867	3.455	0	23.3891	23.0507	22.4122	21.8303	-99.0	21.7287
W1m4p2_18258	30.83699391	-5.542690484	4.08213	0.00383838	0	1.06	0.789	1.37	2.545	0	23.918	23.5858	22.919	22.3301	-99.0	21.6189
W1m4p2_18280	30.4356497	-5.54296253	4.6219	0.00607676	0	0.62	0.407	0.833	2.455	0	24.5547	24.0642	23.0318	22.3823	-99.0	22.1603
W1m4p2_18292	30.84556855	-5.54257059	3.90603	0.027832	0	0.67	0.451	0.889	1.636	0	24.513	23.4042	22.4037	21.4489	-99.0	21.0767
W1m4p2_18300	30.85350708	-5.543573828	3.81277	0.0288505	0	0.2	0.01	0.358	2.545	0	22.1292	21.1509	20.6188	20.2484	-99.0	20.0877
W1m4p2_18321	31.1352748	-5.542532879	2.67065	0.0793995	0	0.07	0.0	0.27	2.909	0	22.926	21.9783	21.6795	21.3797	-99.0	21.3455
W1m4p2_18382	30.96186392	-5.542895441	5.50707	0.00102535	0	0.27	0.02	0.46	2.909	0	23.419	22.6286	21.9621	21.6979	-99.0	21.4606
W1m4p2_18408	31.07461393	-5.542068966	3.51092	0.0282072	0	0.76	0.529	0.991	1.909	0	24.4121	23.4308	22.6628	21.6207	-99.0	21.2647
W1m4p2_18463	30.8023242	-5.541716363	4.07143	0.00523621	0	0.76	0.529	1.52	2.273	0	24.795	23.9826	23.3369	22.4241	-99.0	22.0566
W1m4p2_18489	30.4250626	-5.541090399	4.0029	0.0132466	0	0.28	0.11	0.65	4.273	0	23.5323	23.154	22.7019	22.4543	-99.0	22.3168
W1m4p2_18496	30.30774267	-5.541468564	3.31872	0.0267713	0	0.2	0.042	0.358	1.364	0	24.9227	23.4977	22.5906	22.2541	-99.0	21.9968
W1m4p2_18508	30.22474423	-5.541067624	3.18029	0.0327436	0	0.96	0.703	1.23	1.364	0	25.4251	24.7121	23.4437	22.4708	-99.0	21.5649
W1m4p2_18519	30.71788889	-5.541571792	2.90698	0.0307461	0	0.35	0.173	0.57	2.364	0	23.469	22.6326	21.7721	21.4241	-99.0	21.1359
W1m4p2_18534	30.59801277	-5.540964639	4.50565	0.0192443	0	0.32	0.02	0.51	3.455	0	23.4299	22.83	22.1663	21.9938	-99.0	21.852
W1m4p2_18556	30.81419252	-5.54089336	3.20156	0.0283569	0	0.54	0.338	0.742	1.727	0	24.5614	23.6058	22.3235	21.6899	-99.0	21.3889
W1m4p2_18568	30.51532509	-5.540947203	3.233	0.0232843	0	1.1	0.69	1.74	4.0	0	23.1252	22.9311	22.6711	22.3905	-99.0	21.9702
W1m4p2_18571	30.88320452	-5.540793602	3.36295	0.0211573	0	0.33	0.155	0.57	2.909	0	24.2219	23.5263	22.7358	22.3843	-99.0	22.2188
W1m4p2_18589	30.66138796	-5.542074708	4.81005	0.0231888	0	0.33	0.155	0.505	1.273	0	24.858	23.4129	22.2137	21.6214	-99.0	21.4205
W1m4p2_18622	30.85626751	-5.541711468	5.33609	0.0243687	0	0.33	0.03	0.56	3.455	0	22.6051	22.0582	21.4154	21.1844	-99.0	21.0258
W1m4p2_18633	30.82773802	-5.541411281	3.20199	0.0286878	0	0.65	0.42	0.867	2.091	0	23.8962	22.989	22.0298	21.3008	-99.0	20.9257
W1m4p2_18634	31.13585475	-5.540727647	4.00921	0.0171883	0	0.28	0.01	0.46	3.364	0	23.7906	23.0813	22.5302	22.3374	-99.0	22.0096
W1m4p2_18663	30.74243896	-5.540589692	3.01738	0.0363164	0	0.18	0.01	0.38	3.727	0	23.7782	23.0364	22.6119	22.4881	-99.0	22.4244
W1m4p2_18667	30.98808105	-5.541506716	4.17588	0.0244065	0	0.43	0.242	0.63	2.727	0	23.5767	22.9087	22.0233	21.5984	-99.0	21.3752
W1m4p2_18679	31.10891689	-5.54146687	4.2906	0.0287298	0	0.31	0.138	0.51	1.364	0	22.8413	21.4989	20.4776	19.9056	-99.0	19.5949
W1m4p2_18681	30.41819616	-5.541062307	3.53849	0.0285515	0	0.29	0.04	0.5	2.727	0	23.2243	22.423	21.7358	21.4187	-99.0	21.1578
W1m4p2_18713	30.78693992	-5.541141574	5.11099	0.00476965	0	0.88	0.633	1.14	2.545	0	23.6561	23.2093	22.664	21.7207	-99.0	21.2608
W1m4p2_18726	30.92044745	-5.540465388	3.57159	0.025947	0	0.21	0.01	0.369	2.364	0	23.8952	22.8838	22.2836	21.9381	-99.0	21.7966
W1m4p2_18732	30.89798147	-5.540986164	3.54485	0.0289037	0	0.33	0.07	0.56	3.364	0	22.4347	21.8659	21.1601	20.9067	-99.0	20.7923
W1m4p2_18772	30.97722688	-5.540597822	3.9946	0.0285103	0	0.53	0.329	0.731	2.455	0	23.0768	22.386	21.4204	20.9193	-99.0	20.6425
W1m4p2_18790	30.33467188	-5.540104502	3.8137	0.0254783	0	0.24	0.07	0.403	1.636	0	24.3734	23.0897	22.267	21.8509	-99.0	21.6173
W1m4p2_18824	30.30204751	-5.539892675	4.20628	0.00492531	0	0.79	0.555	1.6	3.818	0	23.5451	23.2593	22.9655	22.3612	-99.0	22.0687
W1m4p2_18892	30.63122771	-5.539144703	2.8707	0.0244091	0	0.45	0.26	0.64	1.273	0	26.0167	24.3156	23.0757	22.4155	-99.0	22.0512
W1m4p2_18900	30.55353566	-5.539091523	3.08731	0.0230271	0	0.66	0.44	0.878	3.455	0	24.0017	23.5678	23.0479	22.4132	-99.0	22.3362
W1m4p2_18912	30.36761418	-5.53955888	3.91358	0.0279705	0	0.81	0.572	1.45	3.545	0	22.7492	22.4355	22.0707	21.4017	-99.0	21.0686
W1m4p2_18913	30.52130001	-5.539151248	3.47601	0.0169208	0	0.83	0.59	1.38	3.273	0	23.9124	23.5975	23.1012	22.3427	-99.0	21.9987
W1m4p2_18924	31.11676677	-5.540495905	4.45629	0.0221975	0	0.35	0.173	0.56	2.0	0	24.2334	23.2365	22.2946	21.8388	-99.0	21.5847
W1m4p2_18960	30.74129208	-5.539142763	3.57595	0.0277251	0	0.18	0.025	0.35	3.364	0	23.2366	22.3788	21.9252	21.6869	-99.0	21.6519
W1m4p2_18973	30.97971033	-5.539899523	4.55753	0.0254304	0	0.65	0.38	0.867	3.545	0	22.9225	22.5868	21.9372	21.453	-99.0	21.2716
W1m4p2_19034	30.39101815	-5.538893089	2.80665	0.0339254	0	0.42	0.234	0.64	4.0	0	22.3297	22.0675	21.4385	21.1722	-99.0	21.1493
W1m4p2_19095	30.99268363	-5.538886741	3.45506	0.0272595	0	0.86	0.616	1.18	2.091	0	24.2265	23.616	22.8611	21.7978	-99.0	21.368
W1m4p2_19144	30.70679528	-5.53802573	3.68717	0.0173438	0	1.15	0.868	1.48	2.818	0	23.6056	23.2218	22.7963	22.2681	-99.0	21.5822
W1m4p2_19147	30.51183337	-5.538440968	3.21658	0.0290395	0	0.31	0.11	0.49	2.091	0	23.2584	22.2634	21.3968	21.0549	-99.0	20.7849
W1m4p2_19154	30.3654489	-5.537952331	2.80756	0.0367151	0	0.28	0.11	0.47	1.636	0	24.0812	22.8167	21.9726	21.4567	-99.0	21.1628
W1m4p2_19173	31.09821925	-5.5383885	3.0963	0.0305335	0	0.3	0.12	0.51	2.0	0	23.6232	22.5382	21.7324	21.2696	-99.0	20.9629
W1m4p2_19184	30.44256738	-5.53796221	3.24804	0.0259129	0	0.11	0.0	0.26	2.818	0	23.7356	22.6678	22.302	22.1131	-99.0	21.9662
W1m4p2_19193	30.56285821	-5.537809883	3.12081	0.0259034	0	0.81	0.572	1.048	2.0	0	24.7102	23.9505	23.1621	22.1199	-99.0	21.7338
W1m4p2_19227	30.92139605	-5.537759912	2.44922	0.230072	0	0.54	0.338	0.742	1.091	0	25.8256	23.9471	22.537	21.508	-99.0	21.1447
W1m4p2_19253	30.91831803	-5.537328516	4.4477	0.0113695	0	0.86	0.616	1.39	3.182	0	24.1027	23.6778	23.3272	22.4248	-99.0	22.1032
W1m4p2_19255	31.06115454	-5.537846969	4.36179	0.0145369	0	0.57	0.3	0.78	3.455	0	23.4465	23.0218	22.3413	21.9711	-99.0	21.6547
W1m4p2_19288	30.43626577	-5.537752492	4.20928	0.0200968	0	0.26	0.01	0.45	3.727	0	23.2952	22.6459	22.2402	21.9997	-99.0	21.8193
W1m4p2_19317	30.19196105	-5.536795944	2.64875	0.0310882	0	0.65	0.31	0.867	3.545	0	23.9288	23.472	22.9588	22.4024	-99.0	22.3043
W1m4p2_19379	30.77216888	-5.537214468	3.32543	0.028456	0	0.53	0.329	0.731	1.818	0	24.1773	23.1494	22.0227	21.3967	-99.0	21.0119
W1m4p2_19416	30.47940892	-5.537955279	3.36414	0.0335756	0	0.76	0.529	0.991	1.091	0	25.6051	24.0042	22.3935	21.026	-99.0	20.4552
W1m4p2_19441	30.61610417	-5.536654395	2.60788	0.115096	0	1.45	0.04	1.95	4.182	0	21.7528	21.5834	21.5632	21.3253	-99.0	21.1312
W1m4p2_19457	30.59122526	-5.536460927	3.20737	0.0229894	0	0.88	0.633	1.127	3.727	0	23.4463	23.3239	23.1523	22.2616	-99.0	22.0745
W1m4p2_19473	30.67880145	-5.536408875	2.93476	0.0266945	0	0.44	0.251	0.63	2.545	0	24.2001	23.4891	22.5891	22.2079	-99.0	21.8811
W1m4p2_19478	30.56063542	-5.536550652	2.90948	0.0335195	0	0.72	0.494	1.53	3.727	0	23.2722	22.9497	22.5369	21.9915	-99.0	21.7191
W1m4p2_19486	30.54146123	-5.536223082	4.17633	0.00971404	0	0.25	0.02	0.414	1.818	0	24.8532	23.511	22.9539	22.4819	-99.0	21.904
W1m4p2_19491	31.03207428	-5.537622282	5.36571	0.0276142	0	0.43	0.242	0.62	2.455	0	22.8736	22.1457	21.205	20.7555	-99.0	20.5652
W1m4p2_19493	30.56920576	-5.536115667	2.58732	0.0552159	0	0.59	0.25	0.799	4.182	0	23.3782	23.1298	22.6295	22.3272	-99.0	22.1736
W1m4p2_19518	30.59658214	-5.536374329	4.5218	0.0110635	0	0.79	0.555	1.57	3.727	0	23.7583	23.4585	23.1162	22.4792	-99.0	22.2346
W1m4p2_19621	30.59820144	-5.535516633	2.97467	0.0285854	0	0.42	0.234	0.63	2.909	0	24.0388	23.4192	22.5567	22.1458	-99.0	21.9617
W1m4p2_19626	30.70216181	-5.535757486	3.55796	0.0141106	0	0.79	0.555	1.59	3.455	0	23.9149	23.5084	23.1964	22.45	-99.0	22.2299
W1m4p2_19687	30.97231682	-5.536076383	5.83009	0.0124345	0	0.44	0.251	0.64	3.091	0	23.1243	22.5765	21.7275	21.3231	-99.0	21.1076
W1m4p2_19696	30.68966093	-5.535128039	3.18157	0.0223836	0	0.31	0.138	0.55	3.091	0	24.1362	23.4529	22.715	22.4226	-99.0	22.2387
W1m4p2_19730	30.93701451	-5.535892552	3.22997	0.0372254	0	0.57	0.364	0.776	1.0	0	26.7303	24.1895	22.7263	21.5496	-99.0	21.175
W1m4p2_19800	30.65182231	-5.534824022	2.83115	0.127226	0	0.72	0.494	0.946	1.273	0	26.0149	24.301	23.4022	22.2707	-99.0	21.392
W1m4p2_19812	30.55714757	-5.535015338	3.78062	0.0236983	0	0.72	0.494	1.09	3.909	0	23.1917	22.9167	22.5398	21.9662	-99.0	21.7978
W1m4p2_19822	30.19362889	-5.53543579	3.71145	0.0278299	0	0.17	0.01	0.34	3.727	0	22.8514	22.123	21.7876	21.6131	-99.0	21.502
W1m4p2_19857	30.58467173	-5.534799138	3.86808	0.0190969	0	1.11	0.71	1.53	3.0	0	23.4624	23.0708	22.5773	22.0637	-99.0	21.4938
W1m4p2_19863	30.79463886	-5.534068067	3.03858	0.0268448	0	0.16	0.0080	0.36	3.636	0	23.7773	22.9743	22.6158	22.4632	-99.0	22.3821
W1m4p2_19887	30.56028561	-5.53429952	3.29934	0.0268809	0	0.81	0.572	1.41	2.091	0	24.406	23.6137	22.9488	21.9489	-99.0	21.5124
W1m4p2_19926	30.53633698	-5.534219278	3.37357	0.0283486	0	0.52	0.32	0.72	1.545	0	24.5588	23.3983	22.1534	21.466	-99.0	21.0986
W1m4p2_19940	30.31165044	-5.534897785	5.07371	0.00566309	0	0.66	0.42	0.878	3.545	0	23.2624	22.9662	22.2971	21.7914	-99.0	21.5878
W1m4p2_19946	30.64151359	-5.534445881	4.55915	3.42637E-4	0	1.06	0.73	1.51	3.273	0	23.5066	23.285	22.8619	22.3842	-99.0	21.8304
W1m4p2_20001	30.52620689	-5.533435737	2.96182	0.0235897	0	0.17	0.01	0.35	3.455	0	23.9148	23.1006	22.6974	22.4432	-99.0	22.4191
W1m4p2_20026	31.03210421	-5.533690381	4.98815	4.14278E-4	0	0.84	0.598	1.23	3.727	0	23.2311	23.0118	22.7565	22.0426	-99.0	21.816
W1m4p2_20037	30.79775901	-5.533666191	3.9861	0.0283213	0	0.17	0.01	0.324	3.727	0	22.5052	21.7548	21.4244	21.2101	-99.0	21.1493
W1m4p2_20052	30.25589648	-5.533248186	3.72871	0.0177311	0	0.65	0.38	0.867	3.364	0	23.7262	23.3159	22.6304	22.148	-99.0	21.8654
W1m4p2_20054	30.23952785	-5.534473607	4.04974	0.0276658	0	0.44	0.251	0.68	3.727	0	22.5749	22.2813	21.6176	21.3683	-99.0	21.1516
W1m4p2_20090	30.94133299	-5.535136103	4.19891	0.0286154	0	0.63	0.416	0.844	1.0	0	25.5999	23.3817	21.8711	20.5842	-99.0	20.175
W1m4p2_20147	30.25174749	-5.532513808	2.62445	0.0294342	0	0.32	0.01	0.493	3.455	0	23.5859	22.955	22.3199	22.1845	-99.0	21.9162
W1m4p2_20189	30.77365758	-5.533163409	4.34307	0.00315686	0	0.85	0.607	1.48	3.727	0	23.4458	23.182	22.958	22.2507	-99.0	21.9749
W1m4p2_20197	30.57678311	-5.532660026	3.02459	0.0942416	0	0.98	0.72	1.24	2.0	0	24.4832	24.1302	23.265	22.2225	-99.0	21.6834
W1m4p2_20209	30.81888234	-5.533583532	4.39542	0.0257871	0	0.18	0.01	0.335	2.455	0	23.318	22.2803	21.7373	21.4276	-99.0	21.2857
W1m4p2_20251	30.56340084	-5.532970797	4.67188	0.0281304	0	0.14	0.0	0.3	3.636	0	22.3031	21.5084	21.1645	21.0166	-99.0	20.954
W1m4p2_20252	30.9952002	-5.532623871	3.52596	0.0283548	0	0.26	0.07	0.425	1.909	0	23.9742	22.8324	22.0149	21.6227	-99.0	21.4111
W1m4p2_20355	30.79077366	-5.532180977	3.97417	0.0220274	0	0.21	0.01	0.4	3.455	0	23.4025	22.6584	22.1834	21.9082	-99.0	21.8943
W1m4p2_20356	30.5395861	-5.531791641	2.7573	0.0672531	0	0.94	0.685	1.55	4.0	0	23.4011	23.1705	23.0272	22.4541	-99.0	22.1218
W1m4p2_20365	31.11879233	-5.532588598	3.46398	0.0286699	0	0.28	0.112	0.61	4.364	0	21.62	21.3122	20.7668	20.4993	-99.0	20.47
W1m4p2_20382	30.95062928	-5.531534952	3.05369	0.0261299	0	0.41	0.21	0.6	3.636	0	23.6153	23.1448	22.4695	22.2227	-99.0	22.1368
W1m4p2_20396	30.69666609	-5.532205343	4.10681	0.025129	0	0.84	0.598	1.35	3.455	0	22.9738	22.7093	22.3248	21.5778	-99.0	21.2712
W1m4p2_20409	30.71112291	-5.532735834	4.84804	0.00310328	0	0.35	0.173	0.55	2.727	0	23.7749	23.0431	22.1741	21.852	-99.0	21.6791
W1m4p2_20468	31.06363367	-5.531513553	3.21466	0.0291777	0	0.42	0.234	0.606	1.0	0	25.4379	23.1321	21.7029	21.036	-99.0	20.5967
W1m4p2_20475	30.25091475	-5.53110096	2.69021	0.0353181	0	0.31	0.01	0.482	3.818	0	23.1121	22.5108	21.9473	21.9146	-99.0	21.6552
W1m4p2_20503	30.72510965	-5.53095829	4.15617	0.0207912	0	0.74	0.512	0.968	1.182	0	26.0742	24.7807	23.3472	21.9966	-99.0	21.5424
W1m4p2_20537	30.89099235	-5.531497586	4.51607	0.0259158	0	0.45	0.26	0.65	3.182	0	23.0174	22.5017	21.7009	21.3006	-99.0	21.1212
W1m4p2_20546	30.98486579	-5.530960897	5.13253	0.0237533	0	0.64	0.32	0.855	3.182	0	23.3667	22.8387	22.1578	21.6528	-99.0	21.3467
W1m4p2_20595	30.54311189	-5.531233796	5.64204	5.07802E-4	0	1.05	0.77	1.43	3.182	0	22.9541	22.7292	22.2807	21.7411	-99.0	21.1508
W1m4p2_20597	30.83784981	-5.530552691	3.70118	0.0211523	0	0.14	0.0	0.3	1.091	0	25.1521	23.5126	22.7426	22.3468	-99.0	22.078
W1m4p2_20636	30.61249367	-5.530158639	2.6416	0.0339142	0	0.71	0.485	0.935	3.091	0	24.2052	23.6471	23.0509	22.2962	-99.0	22.0509
W1m4p2_20704	31.08348465	-5.530408866	3.52755	0.0284789	0	0.59	0.24	0.799	3.909	0	22.7202	22.4044	21.8634	21.4531	-99.0	21.4674
W1m4p2_20721	30.93704209	-5.529984489	3.64251	0.0267279	0	0.65	0.433	0.867	1.0	0	99.0	24.6132	23.1468	21.8274	-99.0	21.37
W1m4p2_20728	30.8772265	-5.530510685	2.95599	0.0325254	0	0.32	0.147	0.55	2.818	0	22.8154	22.0865	21.3506	21.0277	-99.0	20.7535
W1m4p2_20762	30.22264572	-5.529478348	2.93402	0.0277676	0	0.9	0.651	1.27	1.909	0	24.7469	24.151	23.2734	22.2572	-99.0	21.7206
W1m4p2_20780	30.41095736	-5.530891374	3.43605	0.0292583	0	0.58	0.373	0.787	1.909	0	23.6865	22.787	21.6382	20.9946	-99.0	20.5931
W1m4p2_20804	30.99855791	-5.529411343	2.64784	0.0643067	0	0.32	0.147	0.493	1.0	0	26.1465	24.202	23.0145	22.3658	-99.0	22.1432
W1m4p2_20806	30.71677348	-5.529479012	2.77194	0.0278079	0	0.62	0.34	0.833	3.0	0	24.0354	23.3673	22.6515	21.9731	-99.0	21.8677
W1m4p2_20811	30.41351161	-5.529913016	3.38341	0.0296533	0	0.2	0.042	0.37	1.273	0	23.9629	22.4976	21.6172	21.1354	-99.0	20.9044
W1m4p2_20817	30.21752134	-5.530327061	4.54966	0.0277609	0	0.16	0.0080	0.33	3.364	0	22.7149	21.8193	21.3975	21.2125	-99.0	21.1371
W1m4p2_20849	30.3626543	-5.530039073	5.10024	0.024523	0	0.81	0.572	1.048	3.0	0	23.0427	22.5585	21.9835	21.1639	-99.0	20.8056
W1m4p2_20850	30.24839465	-5.530009543	4.43274	0.0173104	0	0.75	0.52	1.0	2.273	0	24.1345	23.5469	22.7036	21.8762	-99.0	21.4666
W1m4p2_20856	30.42356471	-5.529202355	2.87205	0.0299333	0	0.72	0.494	0.946	1.545	0	25.0404	23.9207	22.9788	21.988	-99.0	21.4605
W1m4p2_20894	31.12466033	-5.528627646	2.96758	0.0415224	0	0.52	0.32	0.72	1.0	0	99.0	24.6679	23.3143	22.3205	-99.0	21.9712
W1m4p2_20946	31.00607852	-5.529399281	3.90297	0.0226703	0	0.12	0.0	0.27	2.273	0	24.0371	22.9122	22.4531	22.1712	-99.0	22.041
W1m4p2_20950	31.14026278	-5.52836885	3.474	0.0175984	0	0.68	0.26	1.56	4.182	0	23.5747	23.2352	22.9244	22.4687	-99.0	22.2948
W1m4p2_20978	30.7180244	-5.528987618	3.37063	0.028571	0	0.32	0.147	0.53	2.909	0	22.941	22.2296	21.4489	21.123	-99.0	20.9605
W1m4p2_21028	30.51451873	-5.528277802	2.94561	0.0687844	0	0.51	0.312	0.708	1.636	0	25.0387	23.9276	22.7205	22.1041	-99.0	21.6949
W1m4p2_21038	30.32318482	-5.528360274	3.79799	0.0229227	0	0.98	0.72	1.42	2.545	0	23.8831	23.4102	22.8877	22.1507	-99.0	21.4738
W1m4p2_21063	30.52484596	-5.527990643	3.04755	0.0278144	0	0.44	0.251	0.63	3.545	0	23.2491	22.8471	22.0777	21.8104	-99.0	21.6798
W1m4p2_21066	30.54601797	-5.528326674	2.81625	0.0307819	0	0.08	0.0	2.52	3.909	0	23.1536	22.4618	22.1691	22.1195	-99.0	22.2052
W1m4p2_21069	30.78495024	-5.528060974	3.41294	0.025159	0	0.79	0.555	1.025	3.0	0	24.0254	23.4043	22.926	22.0695	-99.0	21.7516
W1m4p2_21076	30.78191529	-5.528218178	4.7466	5.7462E-4	0	0.76	0.529	1.09	3.545	0	23.5967	23.3339	22.8912	22.1783	-99.0	22.0234
W1m4p2_21088	31.10029888	-5.528121113	3.06163	0.0293215	0	0.63	0.09	0.844	3.545	0	23.1647	22.6099	22.131	21.6351	-99.0	21.5002
W1m4p2_21104	30.74204128	-5.527777558	3.62956	0.020879	0	0.28	0.04	0.47	2.909	0	23.9451	23.1719	22.4453	22.1907	-99.0	22.0015
W1m4p2_21145	30.25404833	-5.527221617	4.5891	0.02022	0	1.02	0.755	1.29	1.364	0	24.7301	24.2652	23.0486	21.8618	-99.0	21.0277
W1m4p2_21181	30.74492931	-5.527411742	3.66842	0.0272925	0	0.39	0.207	0.61	2.273	0	23.8387	23.0146	22.0912	21.6878	-99.0	21.4057
W1m4p2_21235	31.07912042	-5.52692611	3.13502	0.0264692	0	0.64	0.26	0.855	5.364	0	23.0861	22.8972	22.458	22.0758	-99.0	21.9935
W1m4p2_21252	30.46691602	-5.527552934	4.75605	3.68599E-4	0	0.15	0.0	0.301	2.0	0	24.6359	23.4252	22.7512	22.4047	-99.0	22.4808
W1m4p2_21254	30.83657497	-5.527293606	3.59577	0.0240148	0	0.42	0.05	0.66	3.636	0	23.7353	23.1915	22.6579	22.2612	-99.0	22.173
W1m4p2_21262	30.90316347	-5.526612786	3.93881	0.0151209	0	0.12	0.0	2.88	3.273	0	23.9421	22.8523	22.5498	22.3745	-99.0	22.3792
W1m4p2_21272	30.76612894	-5.526629969	3.01345	0.026376	0	0.82	0.581	1.059	2.636	0	24.2468	23.6795	23.1424	22.2179	-99.0	21.8724
W1m4p2_21276	30.56299968	-5.526577428	2.64769	0.0421903	0	0.92	0.668	1.22	1.182	0	26.1013	25.4788	23.6529	22.3985	-99.0	21.8558
W1m4p2_21278	30.89458788	-5.527494916	3.62687	0.0285509	0	0.54	0.31	0.742	2.818	0	23.0791	22.4321	21.5737	21.0544	-99.0	20.8655
W1m4p2_21297	30.50505542	-5.526633879	3.80739	0.0269943	0	0.38	0.19	0.6	3.636	0	22.9113	22.4377	21.8209	21.6012	-99.0	21.3723
W1m4p2_21323	30.30615632	-5.526440638	3.5692	0.0238963	0	0.13	0.0	0.29	3.364	0	23.5094	22.5334	22.2537	22.066	-99.0	21.9924
W1m4p2_21343	30.84618878	-5.526229249	3.9728	0.022164	0	0.26	0.02	0.53	2.545	0	24.0537	23.1308	22.587	22.1059	-99.0	21.9046
W1m4p2_21383	31.06514898	-5.527818252	5.06274	0.0277555	0	0.35	0.173	0.57	2.364	0	22.9752	22.1535	21.3056	20.9209	-99.0	20.6831
W1m4p2_21415	30.95894617	-5.528143306	5.197	0.0286019	0	0.57	0.364	0.776	2.364	0	22.3132	21.6092	20.6471	20.0443	-99.0	19.775
W1m4p2_21470	30.66886669	-5.526200605	4.25831	0.0288721	0	0.32	0.147	0.53	2.636	0	22.8375	22.0334	21.2682	20.923	-99.0	20.6872
W1m4p2_21485	30.34221409	-5.526207369	3.42184	0.0245806	0	0.68	0.459	0.95	4.182	0	23.4635	23.1266	22.7838	22.1757	-99.0	22.0863
W1m4p2_21495	31.0896097	-5.525849644	4.08428	0.0255006	0	0.48	0.27	0.674	3.182	0	23.3676	22.8213	22.0655	21.6272	-99.0	21.4308
W1m4p2_21531	30.98142318	-5.52652611	4.05099	0.0281355	0	0.63	0.416	0.844	1.818	0	24.126	23.1018	22.0968	21.2973	-99.0	20.9692
W1m4p2_21562	30.49778057	-5.525421961	3.44252	0.0246415	0	0.72	0.494	0.946	2.364	0	24.429	23.7376	22.971	22.1391	-99.0	21.8042
W1m4p2_21577	30.73935605	-5.525557232	3.00167	0.0392364	0	0.18	0.025	0.36	3.273	0	23.5717	22.7095	22.2923	21.9986	-99.0	21.9681
W1m4p2_21614	30.95585673	-5.524953903	2.49448	0.149154	0	0.8	0.564	1.036	2.0	0	24.5831	23.7461	23.0102	22.0003	-99.0	21.5961
W1m4p2_21671	30.35305218	-5.525569843	3.28009	0.0293229	0	0.19	0.034	0.346	1.0	0	23.7744	22.0575	21.1271	20.6831	-99.0	20.4001
W1m4p2_21685	31.07348388	-5.524856454	3.85003	0.0120985	0	0.43	0.02	0.63	5.727	0	23.2728	22.9869	22.5291	22.2914	-99.0	22.3495
W1m4p2_21709	30.57648125	-5.525110818	2.72919	0.34124	0	0.82	0.581	1.059	1.091	0	26.3351	25.0871	23.4253	22.0924	-99.0	21.4156
W1m4p2_21751	30.30827988	-5.525904227	4.57013	0.0249336	0	0.65	0.433	0.867	2.818	0	23.4983	22.9685	22.1469	21.4612	-99.0	21.2491
W1m4p2_21764	30.19373589	-5.524450298	3.49768	0.0184063	0	0.14	0.0	0.29	2.545	0	24.2249	23.2074	22.6607	22.4028	-99.0	22.3491
W1m4p2_21768	30.59454141	-5.526431983	4.28874	0.0286409	0	0.18	0.025	0.35	3.455	0	22.3809	21.5638	21.1647	20.9559	-99.0	20.8665
